Directory,File,File2,Validation,Id,Id-avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233434_069.wav,LIFEC_20140611_233434_069.wav,A. Flipo,Eptser,Eptnil,Secondary,ENVsp,6,Eptnil,6,2014,6,11,23,34,11/06/2014,23:34,11/06/2014,LIFEC_0,2,29,97,6,1,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233441_223.wav,LIFEC_20140611_233441_223.wav,A. Flipo,Eptser,Eptnil,Secondary,ENVsp,6,Eptnil,6,2014,6,11,23,34,11/06/2014,23:34,11/06/2014,LIFEC_0,5,29,0,8,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233512_104.wav,LIFEC_20140611_233512_104.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,1,Eptnil,1,2014,6,11,23,35,11/06/2014,23:35,11/06/2014,LIFEC_0,4,29,12,6,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233528_345.wav,LIFEC_20140611_233528_345.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,4,2014,6,11,23,35,11/06/2014,23:35,11/06/2014,LIFEC_0,4,27,27,7,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233632_800.wav,LIFEC_20140611_233632_800.wav,A. Flipo,ENVsp,Eptnil,Secondary,ENVsp,10,Eptnil,6,2014,6,11,23,36,11/06/2014,23:36,11/06/2014,LIFEC_0,8,29,77,10,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233732_210.wav,LIFEC_20140611_233732_210.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,4,2014,6,11,23,37,11/06/2014,23:37,11/06/2014,LIFEC_0,3,27,8,7,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233818_482.wav,LIFEC_20140611_233818_482.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,3,Eptnil,3,2014,6,11,23,38,11/06/2014,23:38,11/06/2014,LIFEC_0,8,28,26,7,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233850_727.wav,LIFEC_20140611_233850_727.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,0,2014,6,11,23,38,11/06/2014,23:38,11/06/2014,LIFEC_0,6,27,34,8,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233926_467.wav,LIFEC_20140611_233926_467.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,1,Eptnil,0,2014,6,11,23,39,11/06/2014,23:39,11/06/2014,LIFEC_0,9,27,0,8,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_233952_333.wav,LIFEC_20140611_233952_333.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,1,Eptnil,0,2014,6,11,23,39,11/06/2014,23:39,11/06/2014,LIFEC_0,13,28,29,7,8,2,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234116_034.wav,LIFEC_20140611_234116_034.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,3,Eptnil,2,2014,6,11,23,41,11/06/2014,23:41,11/06/2014,LIFEC_0,17,27,21,8,7,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234211_074.wav,LIFEC_20140611_234211_074.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,2,2014,6,11,23,42,11/06/2014,23:42,11/06/2014,LIFEC_0,11,28,24,8,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234310_070.wav,LIFEC_20140611_234310_070.wav,A. Flipo,ENVsp,Eptnil,Secondary,ENVsp,10,Eptnil,6,2014,6,11,23,43,11/06/2014,23:43,11/06/2014,LIFEC_0,4,29,121,7,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234325_408.wav,LIFEC_20140611_234325_408.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,0,Eptnil,0,2014,6,11,23,43,11/06/2014,23:43,11/06/2014,LIFEC_0,4,28,90,6,2,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234420_567.wav,LIFEC_20140611_234420_567.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,2,2014,6,11,23,44,11/06/2014,23:44,11/06/2014,LIFEC_0,24,28,32,9,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234817_569.wav,LIFEC_20140611_234817_569.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,1,2014,6,11,23,48,11/06/2014,23:48,11/06/2014,LIFEC_0,12,29,0,8,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140611_234904_000.wav,LIFEC_20140611_234904_000.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,5,2014,6,11,23,49,11/06/2014,23:49,11/06/2014,LIFEC_0,5,29,15,6,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_015447_468.wav,LIFEC_20140612_015447_468.wav,A. Flipo,PippiT,ChiroSp,Secondary,Pip35,0,Pipkuh,0,2014,6,12,1,54,12/06/2014,1:54,11/06/2014,LIFEC_0,2,43,18,4,2,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_033112_131.wav,LIFEC_20140612_033112_131.wav,A. Flipo,ChiroSp,ChiroSp,Main,Pip35,0,Pipkuh,0,2014,6,12,3,31,12/06/2014,3:31,11/06/2014,LIFEC_0,4,44,0,6,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_043257_362.wav,LIFEC_20140612_043257_362.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,10,Vesmur,0,2014,6,12,4,32,12/06/2014,4:32,11/06/2014,LIFEC_0,9,25,48,10,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_043634_810.wav,LIFEC_20140612_043634_810.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,0,2014,6,12,4,36,12/06/2014,4:36,11/06/2014,LIFEC_0,7,25,134,10,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_043944_022.wav,LIFEC_20140612_043944_022.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,10,Vesmur,0,2014,6,12,4,39,12/06/2014,4:39,11/06/2014,LIFEC_0,5,25,28,9,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_044039_613.wav,LIFEC_20140612_044039_613.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,9,Vesmur,0,2014,6,12,4,40,12/06/2014,4:40,11/06/2014,LIFEC_0,8,26,0,9,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_045251_763.wav,LIFEC_20140612_045251_763.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,10,Vesmur,3,2014,6,12,4,52,12/06/2014,4:52,11/06/2014,LIFEC_0,5,24,257,8,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_224028_894.wav,LIFEC_20140612_224028_894.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,Pip35,2,Pipkuh,0,2014,6,12,22,40,12/06/2014,22:40,12/06/2014,LIFEC_0,6,42,0,4,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232018_914.wav,LIFEC_20140612_232018_914.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,2,2014,6,12,23,20,12/06/2014,23:20,12/06/2014,LIFEC_0,19,28,38,8,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232054_064.wav,LIFEC_20140612_232054_064.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,12,23,20,12/06/2014,23:20,12/06/2014,LIFEC_0,132,53,0,7,5,4,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232054_064.wav,LIFEC_20140612_232054_064.wav,P. Nyssen,Nycnoc,,Tertiary,,,,,2014,6,12,23,20,12/06/2014,23:20,12/06/2014,LIFEC_0,9,29,0,7,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232054_064.wav,LIFEC_20140612_232054_064.wav,P. Nyssen,Eptser,Eptnil,Secondary,ENVsp,9,Eptnil,6,2014,6,12,23,20,12/06/2014,23:20,12/06/2014,LIFEC_0,9,29,0,7,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232114_067.wav,LIFEC_20140612_232114_067.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,3,2014,6,12,23,21,12/06/2014,23:21,12/06/2014,LIFEC_0,7,27,0,7,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232122_856.wav,LIFEC_20140612_232122_856.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,4,2014,6,12,23,21,12/06/2014,23:21,12/06/2014,LIFEC_0,18,28,22,7,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232244_510.wav,LIFEC_20140612_232244_510.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,2,Eptnil,1,2014,6,12,23,22,12/06/2014,23:22,12/06/2014,LIFEC_0,3,26,13,7,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232301_958.wav,LIFEC_20140612_232301_958.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,2,2014,6,12,23,23,12/06/2014,23:23,12/06/2014,LIFEC_0,15,27,0,9,7,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232316_960.wav,LIFEC_20140612_232316_960.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,2,2014,6,12,23,23,12/06/2014,23:23,12/06/2014,LIFEC_0,18,27,0,9,9,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232533_992.wav,LIFEC_20140612_232533_992.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,0,Eptnil,0,2014,6,12,23,25,12/06/2014,23:25,12/06/2014,LIFEC_0,4,26,13,9,4,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232541_646.wav,LIFEC_20140612_232541_646.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,5,2014,6,12,23,25,12/06/2014,23:25,12/06/2014,LIFEC_0,29,28,45,8,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232845_700.wav,LIFEC_20140612_232845_700.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,0,Eptnil,0,2014,6,12,23,28,12/06/2014,23:28,12/06/2014,LIFEC_0,4,26,15,7,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_232935_672.wav,LIFEC_20140612_232935_672.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,3,Eptnil,0,2014,6,12,23,29,12/06/2014,23:29,12/06/2014,LIFEC_0,9,27,18,8,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233039_469.wav,LIFEC_20140612_233039_469.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,0,2014,6,12,23,30,12/06/2014,23:30,12/06/2014,LIFEC_0,8,28,27,9,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233133_857.wav,LIFEC_20140612_233133_857.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,1,Eptnil,0,2014,6,12,23,31,12/06/2014,23:31,12/06/2014,LIFEC_0,13,27,0,7,7,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233200_768.wav,LIFEC_20140612_233200_768.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,4,2014,6,12,23,32,12/06/2014,23:32,12/06/2014,LIFEC_0,11,28,27,7,6,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233407_816.wav,LIFEC_20140612_233407_816.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,0,2014,6,12,23,34,12/06/2014,23:34,12/06/2014,LIFEC_0,4,27,0,10,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233422_818.wav,LIFEC_20140612_233422_818.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,2,2014,6,12,23,34,12/06/2014,23:34,12/06/2014,LIFEC_0,8,27,17,8,9,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233429_840.wav,LIFEC_20140612_233429_840.wav,A. Flipo,Eptser,Eptnil,Main,ENVsp,8,Eptnil,8,2014,6,12,23,34,12/06/2014,23:34,12/06/2014,LIFEC_0,1,28,0,7,0,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233528_657.wav,LIFEC_20140612_233528_657.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,0,2014,6,12,23,35,12/06/2014,23:35,12/06/2014,LIFEC_0,8,27,0,9,7,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233714_756.wav,LIFEC_20140612_233714_756.wav,A. Flipo,Eptser,ENVsp,Secondary,ENVsp,6,Eptnil,2,2014,6,12,23,37,12/06/2014,23:37,12/06/2014,LIFEC_0,18,27,0,9,7,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233758_952.wav,LIFEC_20140612_233758_952.wav,A. Flipo,ENVsp,ENVsp,Secondary,ENVsp,10,Eptnil,2,2014,6,12,23,37,12/06/2014,23:37,12/06/2014,LIFEC_0,15,26,0,10,9,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233807_134.wav,LIFEC_20140612_233807_134.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,2,2014,6,12,23,38,12/06/2014,23:38,12/06/2014,LIFEC_0,8,27,14,9,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233820_876.wav,LIFEC_20140612_233820_876.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,4,Eptnil,2,2014,6,12,23,38,12/06/2014,23:38,12/06/2014,LIFEC_0,14,27,11,8,8,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_233913_967.wav,LIFEC_20140612_233913_967.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,5,Eptnil,2,2014,6,12,23,39,12/06/2014,23:39,12/06/2014,LIFEC_0,8,27,0,9,9,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_234038_395.wav,LIFEC_20140612_234038_395.wav,T. Kinet,Nycnoc,ENVsp,Secondary,ENVsp,6,Nyclei,5,2014,6,12,23,40,12/06/2014,23:40,12/06/2014,LIFEC_0,5,25,0,8,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_234038_395.wav,LIFEC_20140612_234038_395.wav,T. Kinet,Nyclei,,Tertiary,,,,5,2014,6,12,23,40,12/06/2014,23:40,12/06/2014,LIFEC_0,5,25,0,8,5,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
D:/documents Pierrette/SM2 BrabantWallon/Freddy/,LIFEC_0_20140612_234213_402.wav,LIFEC_20140612_234213_402.wav,A. Flipo,ChiroSp,ChiroSp,Secondary,ENVsp,3,Eptnil,0,2014,6,12,23,42,12/06/2014,23:42,12/06/2014,LIFEC_0,4,26,25,10,3,0,Renipont-plage,F. Donckels,Cours d'eau - rivière (3m< L< 10m),Bande boisée et alignement d'arbres,SM2-C,Plecotus Natura 2000
